,DEPOT,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C150,C151,C152,C153,C154,C155,C156,C157,C158,C159,C160,C161,C162,C163,C164,C165,C166,C167,C168,C169,C170,C171,C172,C173,C174,C175,C176,C177,C178,C179,C180,C181,C182,C183,C184,C185,C186,C187,C188,C189,C190,C191,C192,C193,C194,C195,C196,C197,C198,C199,C200,EVS01816,EVS03706,EVS01192,EVS00826,EVS01689,EVS04365,EVS01245,EVS02923,EVS02443,EVS00810,EVS00552,EVS04298,EVS04889,EVS02893,EVS04734,EVS01509,EVS02225,EVS04773,EVS01283,EVS02094,EVS03684,EVS04400,EVS00534,EVS02556,EVS01342,EVS03542,EVS02273,EVS03776,EVS04293,EVS00405
C189,638.8,522.7,900.6,1662.5,910.9,568.4,1075.2,2304.4,453.1,1185.2,1057.7,1193.7,882.0,614.1,1009.9,534.9,685.8,793.9,1511.8,308.2,816.7,852.4,2435.9,975.2,718.6,828.0,644.9,644.7,1137.6,748.7,1243.0,1891.0,1108.1,1173.1,1306.7,861.7,1700.9,875.0,872.2,706.1,926.9,733.8,1254.7,778.8,530.7,644.9,2478.6,1157.2,1794.6,2069.8,628.2,458.1,781.7,549.2,2016.0,1143.5,820.1,749.6,1869.9,1384.8,458.1,835.1,1792.8,571.5,227.2,1036.3,1305.2,1150.0,697.1,998.8,583.1,1660.7,813.2,645.1,1110.9,614.2,612.5,971.8,672.6,1291.8,449.1,856.3,394.0,856.5,518.2,1630.9,388.8,1350.3,754.6,1740.1,752.1,918.7,1612.4,1734.0,261.1,1310.3,639.9,477.7,628.1,729.7,813.6,1701.6,1608.4,1719.4,2180.4,1020.8,604.0,1030.1,574.7,549.2,301.9,884.2,903.3,837.0,1194.0,498.0,1221.0,1375.4,511.1,272.2,1847.5,495.5,329.6,1622.5,734.7,1615.8,680.0,743.6,1657.1,1711.0,729.5,782.1,641.3,1373.7,377.9,1294.4,1039.5,1621.2,1532.1,1154.4,677.9,1025.4,755.2,999.5,1131.0,466.9,765.9,1256.8,488.4,1453.3,891.3,1783.7,1746.6,703.4,990.1,1259.5,1144.6,989.0,1269.8,1975.0,1306.9,706.2,924.0,919.6,1180.0,1509.3,653.5,440.3,610.1,789.8,1174.7,1847.4,1119.5,514.5,900.3,1556.7,854.5,672.2,773.4,585.5,821.1,551.3,574.7,425.4,1246.0,474.4,949.2,1963.2,727.0,0.0,666.7,371.4,554.9,1763.8,328.9,774.7,1171.2,728.6,2093.2,2499.0,1970.8,1174.4,756.8,541.5,1585.8,718.4,1260.1,1681.4,422.5,1626.6,1262.5,1252.6,1989.0,619.2,609.3,2615.7,690.8,486.0,810.4,748.7,512.2,603.5,1664.9,1262.0,1652.6,954.9,1550.1,2362.9,1280.6,272.0,297.3
C190,640.5,274.8,413.6,1664.0,423.9,148.3,660.0,2252.5,419.0,1019.2,984.4,778.2,395.0,553.6,673.1,530.3,687.5,529.2,1177.7,599.0,818.4,358.5,2384.0,638.4,672.0,391.5,646.6,646.4,1062.8,701.3,908.9,1892.5,681.9,962.2,974.3,814.3,1649.0,388.0,850.2,300.9,439.9,730.3,1158.5,780.5,539.1,606.0,2426.7,1075.3,1742.7,2017.9,380.2,462.5,730.0,550.9,2017.5,1061.6,768.2,751.3,1818.0,1386.3,503.6,836.8,1740.9,371.2,672.7,682.7,1306.7,1151.7,698.8,1000.5,931.2,1662.2,319.6,646.8,1036.1,615.9,599.4,592.2,629.3,1209.9,198.1,569.0,535.8,360.3,519.9,1632.4,435.1,1056.1,407.3,1688.2,753.8,431.7,1560.5,1682.1,551.9,1016.1,641.6,310.6,602.2,456.4,408.4,1649.7,1609.9,1667.5,2128.5,533.8,531.2,684.8,147.3,62.2,447.1,885.9,469.7,350.0,972.7,427.6,1222.7,1242.8,132.8,364.2,1795.6,451.5,497.4,1624.0,247.7,1617.3,440.2,256.6,1605.2,1659.1,456.2,295.1,213.7,1072.1,545.7,939.2,552.5,1569.3,1533.6,667.4,262.7,688.6,458.8,512.5,715.8,454.3,195.8,1200.2,291.8,1098.1,476.1,1731.8,1694.7,138.9,574.9,952.5,1146.3,652.2,924.0,1976.5,1005.3,662.9,758.5,503.0,975.7,1510.8,655.2,453.2,611.8,502.5,940.6,1795.5,978.8,119.8,406.7,1558.2,367.5,624.8,286.4,579.4,327.5,553.0,569.6,343.8,911.9,454.6,612.4,1911.3,679.6,528.2,0.0,719.5,336.8,1711.9,677.0,287.7,1065.4,463.9,2094.7,2447.1,1972.3,1176.1,492.1,543.2,1587.3,445.1,1261.6,1629.5,631.9,1628.1,910.8,962.6,1990.5,132.2,510.2,2563.8,194.3,333.8,465.6,261.7,185.4,605.2,1666.4,913.2,1654.1,566.7,1551.6,2311.0,925.4,562.8,645.4
C191,643.9,783.1,1011.1,1667.6,1021.4,774.7,1185.7,2309.5,365.3,1190.3,1062.8,1304.2,992.5,587.6,1066.2,540.0,690.9,779.7,1516.9,566.1,821.8,962.9,2441.0,1052.2,723.7,938.5,650.0,649.8,1142.7,735.3,1248.1,1896.1,1218.6,1178.2,1311.8,848.3,1706.0,985.5,877.3,816.6,1037.4,738.9,1259.8,783.9,576.9,650.0,2483.7,1162.3,1799.7,2074.9,973.6,803.5,1127.1,554.3,2021.1,1148.6,825.2,754.7,1875.0,1389.9,377.3,840.2,1797.9,612.0,173.7,1156.4,1310.3,1155.1,702.2,1003.9,308.0,1665.8,923.7,650.2,1116.0,619.3,531.7,1096.1,663.3,1296.9,655.4,965.5,313.2,967.0,523.3,1636.0,734.2,1355.4,1004.8,1745.2,757.2,1029.2,1617.5,1739.1,519.0,1315.4,645.0,782.0,633.2,858.3,924.1,1706.7,1613.5,1724.5,2185.5,1131.3,544.1,1150.2,781.0,659.7,641.4,889.3,1013.8,947.5,1199.1,843.4,1226.1,1380.5,717.4,503.7,1852.6,414.7,675.0,1627.6,845.2,1620.9,1025.4,854.1,1662.2,1716.1,858.1,892.6,815.2,1378.8,723.3,1304.3,1150.0,1626.3,1537.2,1264.9,788.4,1087.0,1056.3,1110.0,1241.5,386.1,876.4,1261.9,655.1,1463.2,1001.8,1788.8,1751.7,813.9,1100.6,1264.6,1149.7,1009.9,1274.9,1980.1,1312.0,696.9,929.1,1030.1,1185.1,1514.4,658.6,430.6,615.2,899.0,1179.8,1852.5,1124.6,652.1,1010.8,1561.8,965.0,658.8,883.9,571.3,931.6,556.4,535.7,607.8,1251.1,819.8,1056.9,1968.3,713.6,373.4,777.2,0.0,900.3,1768.9,53.8,885.2,1176.3,714.4,2098.3,2504.1,1975.9,1179.5,742.6,546.6,1590.9,847.0,1265.2,1686.5,233.9,1631.7,1267.6,1257.7,1994.1,729.7,544.2,2620.8,801.3,825.5,934.7,859.2,622.7,608.6,1670.0,1267.1,1657.7,1079.2,1555.2,2368.0,1302.2,529.9,70.8
C192,856.6,173.6,675.6,1880.3,704.2,222.7,895.5,2522.2,640.3,1281.2,1221.1,988.1,617.0,774.9,936.4,751.6,903.6,747.4,1441.0,624.0,1034.5,614.3,2653.7,901.7,890.2,643.9,862.7,862.5,1301.0,922.6,1172.2,2108.8,917.8,1232.2,1244.3,1035.6,1918.7,650.0,1071.5,587.4,638.8,951.6,1418.1,996.6,755.2,824.2,2696.4,1312.0,2012.4,2287.6,118.4,225.2,492.7,767.0,2233.8,1298.3,986.4,967.4,2087.7,1602.6,724.9,1052.9,2010.6,589.4,736.5,962.8,1523.0,1367.8,914.9,1216.6,1104.9,1878.5,606.1,862.9,1274.3,832.0,820.7,878.7,850.6,1446.6,329.3,782.8,757.1,568.4,736.0,1848.7,197.8,1326.1,250.5,1957.9,969.9,653.7,1830.2,1951.8,576.9,1286.1,857.7,265.4,820.4,656.2,678.6,1919.4,1826.2,1937.2,2398.2,814.1,752.5,956.6,203.9,348.2,402.8,1102.0,713.3,548.9,1242.7,190.3,1438.8,1512.8,283.3,461.2,2065.3,672.8,433.8,1840.3,362.3,1833.6,175.9,448.8,1874.9,1928.8,656.0,575.4,270.5,1342.1,482.1,1209.2,751.4,1839.0,1749.9,947.7,549.2,951.9,251.1,792.8,1002.3,675.6,473.6,1436.9,466.1,1368.1,762.6,2001.5,1964.4,411.3,861.4,1222.5,1362.4,915.5,1194.0,2192.8,1275.3,884.2,976.7,746.6,1245.7,1727.1,871.3,668.4,827.9,716.3,1210.6,2065.2,1215.5,331.7,620.6,1774.5,566.4,846.1,566.7,797.6,608.1,769.1,790.9,562.0,1175.2,217.3,875.7,2181.0,900.9,545.1,440.7,893.2,0.0,1981.6,850.7,482.6,1334.6,682.1,2311.0,2716.8,2188.6,1392.2,710.3,759.3,1803.6,644.9,1477.9,1899.2,853.2,1844.4,1180.8,1232.6,2206.8,331.1,731.5,2833.5,398.7,220.8,736.9,542.0,397.3,821.3,1882.7,1183.2,1870.4,853.2,1767.9,2580.7,1195.4,587.8,819.1
C193,1262.7,1893.9,1697.5,1892.6,1788.3,1829.8,1414.6,916.3,1544.2,889.3,884.3,1357.3,1671.8,1423.7,1142.7,1464.3,1183.7,1462.9,1472.2,1862.4,1078.0,1521.7,1047.8,1148.9,1241.8,1445.7,1275.1,1393.6,864.3,1333.8,1043.8,2652.0,1504.9,830.0,852.2,1358.7,157.7,1704.8,1149.0,1501.7,1538.7,1255.5,858.6,1117.3,1468.8,1311.7,1090.5,848.2,592.4,965.9,2040.7,1890.0,2150.0,1355.9,2777.0,861.9,1094.4,1045.3,358.6,2145.8,1664.5,981.8,177.7,1633.7,1784.9,1180.7,2066.2,878.0,1140.4,987.3,2006.1,2421.7,1491.5,1326.1,837.6,1299.8,1712.5,1228.7,1387.3,1030.8,1710.5,1323.6,1696.7,1472.2,1488.4,2391.9,1820.7,869.0,1925.7,135.7,1078.6,1708.5,367.3,89.6,1815.3,863.2,1283.6,1886.3,1253.4,1532.3,1409.3,597.7,2369.4,278.8,792.3,1821.5,1482.9,1174.5,1824.4,1714.8,1710.5,935.2,1341.3,1642.7,888.5,1929.9,839.1,681.6,1772.5,1620.5,187.2,1614.1,1760.8,2383.5,1796.8,2376.8,1989.2,1740.1,412.0,145.9,1518.6,1718.5,1764.5,762.1,1809.1,916.5,1567.5,235.6,1957.8,1955.1,1502.1,1258.6,1977.2,1691.4,1280.3,1617.0,1643.2,775.4,1710.2,1008.4,1370.4,196.3,71.5,1722.4,1245.6,906.2,761.2,1187.0,876.8,2736.0,784.8,1448.8,1191.8,1402.3,857.7,2000.9,1210.3,1491.2,1302.9,1433.9,859.9,406.8,931.0,1707.2,1494.5,1957.7,1562.7,1386.9,1709.8,1405.2,1495.3,1371.7,1547.2,1653.9,1206.4,1906.3,1363.5,859.3,1496.2,1791.6,1697.4,1794.4,1986.8,0.0,1751.9,1579.2,775.1,1398.9,2854.2,1110.9,2731.8,902.4,1406.7,1380.1,1874.8,1475.3,2021.1,577.5,1783.9,2387.6,916.1,896.6,2750.0,1682.1,1487.8,1227.6,1676.9,1894.6,1349.1,1685.1,1659.0,1374.9,1890.2,926.7,2413.6,1326.6,1946.1,974.8,1014.9,1826.2,1720.3
C194,604.7,743.9,971.9,1628.4,982.2,735.5,1146.5,2270.3,326.1,1151.1,1023.6,1265.0,953.3,548.4,1027.0,500.8,651.7,740.5,1477.7,526.9,782.6,923.7,2401.8,1013.0,684.5,899.3,610.8,610.6,1103.5,696.1,1208.9,1856.9,1179.4,1139.0,1272.6,809.1,1666.8,946.3,838.1,777.4,998.2,699.7,1220.6,744.7,537.7,610.8,2444.5,1123.1,1760.5,2035.7,934.4,764.3,1087.9,515.1,1981.9,1109.4,786.0,715.5,1835.8,1350.7,338.1,801.0,1758.7,572.8,134.5,1117.2,1271.1,1115.9,663.0,964.7,254.2,1626.6,884.5,611.0,1076.8,580.1,492.5,1056.9,624.1,1257.7,616.2,926.3,274.0,927.8,484.1,1596.8,695.0,1316.2,965.6,1706.0,718.0,990.0,1578.3,1699.9,479.8,1276.2,605.8,742.8,594.0,819.1,884.9,1667.5,1574.3,1685.3,2146.3,1092.1,504.9,1111.0,741.8,620.5,602.2,850.1,974.6,908.3,1159.9,804.2,1186.9,1341.3,678.2,464.5,1813.4,375.5,635.8,1588.4,806.0,1581.7,986.2,814.9,1623.0,1676.9,818.9,853.4,776.0,1339.6,684.1,1265.1,1110.8,1587.1,1498.0,1225.7,749.2,1047.8,1017.1,1070.8,1202.3,346.9,837.2,1222.7,615.9,1424.0,962.6,1749.6,1712.5,774.7,1061.4,1225.4,1110.5,970.7,1235.7,1940.9,1272.8,657.7,889.9,990.9,1145.9,1475.2,619.4,391.4,576.0,859.8,1140.6,1813.3,1085.4,612.9,971.6,1522.6,925.8,619.6,844.7,532.1,892.4,517.2,496.5,568.6,1211.9,780.6,1017.7,1929.1,674.4,334.2,738.0,50.5,861.1,1729.7,0.0,846.0,1137.1,675.2,2059.1,2464.9,1936.7,1140.3,703.4,507.4,1551.7,807.8,1226.0,1647.3,194.7,1592.5,1228.4,1218.5,1954.9,690.5,505.0,2581.6,762.1,786.3,895.5,820.0,583.5,569.4,1630.8,1227.9,1618.5,1040.0,1516.0,2328.8,1263.0,490.7,31.6
C195,815.3,465.8,319.4,1838.8,397.3,344.7,498.4,2106.7,593.8,873.4,918.5,601.2,260.8,728.4,604.6,705.1,862.3,557.8,1048.0,773.8,993.2,184.3,2238.2,546.3,783.6,228.1,821.4,821.2,917.0,876.1,765.1,2067.3,521.7,816.4,828.5,989.1,1503.2,293.8,1025.0,337.0,268.6,905.1,1012.7,955.3,713.9,780.8,2280.9,1009.4,1596.9,1872.1,524.8,607.1,700.0,725.7,2192.3,995.7,855.8,926.1,1672.2,1561.1,678.4,1010.7,1595.1,546.0,847.5,560.5,1481.5,1231.0,873.6,1175.3,1106.0,1837.0,251.7,821.6,890.3,790.7,774.2,487.3,804.1,1144.0,406.1,506.6,710.6,152.6,694.7,1807.2,579.7,910.3,419.3,1542.4,928.6,297.5,1414.7,1536.3,726.7,870.3,816.4,518.6,777.0,617.1,262.8,1503.9,1784.7,1521.7,1982.7,507.2,706.0,566.7,308.5,311.0,621.9,1052.4,297.5,192.7,826.9,572.2,1214.7,1097.0,340.8,548.2,1649.8,626.3,672.2,1798.8,280.9,1792.1,482.8,224.2,1459.4,1513.3,603.4,268.5,248.6,926.3,720.5,793.4,364.5,1423.5,1708.4,640.8,370.7,622.7,470.8,435.4,594.3,629.1,181.4,1134.3,466.6,952.3,353.9,1586.0,1548.9,206.9,445.6,806.7,1114.7,586.3,778.2,2151.3,859.5,837.7,713.2,330.8,829.9,1685.6,830.0,628.0,786.6,470.0,794.8,1649.7,858.8,327.8,204.8,1733.0,170.3,799.6,259.8,754.2,192.3,727.8,744.4,518.6,782.2,599.2,546.5,1765.5,854.4,703.0,345.9,894.3,481.4,1566.1,851.8,0.0,919.6,638.7,2269.5,2301.3,2147.1,1255.4,666.9,718.0,1762.1,560.1,1436.4,1483.7,806.7,1802.9,765.0,816.8,2165.3,166.2,685.0,2418.0,143.0,541.8,433.1,235.1,393.4,780.0,1841.2,767.4,1828.9,473.6,1726.4,2165.2,779.6,737.6,820.2
C196,645.0,1185.5,981.9,1805.8,1072.7,1121.4,699.0,1308.2,926.5,136.8,131.1,641.7,956.2,806.0,427.1,846.6,566.0,719.8,770.9,1244.7,465.7,806.1,1439.7,433.3,580.8,730.1,657.4,775.9,111.1,716.1,328.2,2034.3,789.3,114.4,157.9,741.0,704.7,989.2,537.7,786.1,823.1,637.8,161.2,499.6,851.1,694.0,1482.4,258.0,798.4,1073.6,1325.1,1272.3,1434.4,738.2,2159.3,244.3,444.9,427.6,873.7,1528.1,1046.8,368.7,796.6,923.0,1167.2,465.1,1448.5,494.9,522.7,516.2,1388.4,1804.0,775.9,708.4,84.4,682.1,1094.8,513.1,769.6,392.6,1002.1,587.0,1079.0,756.6,870.7,1774.2,1203.0,234.6,1210.1,743.9,460.9,992.9,616.2,737.8,1197.6,194.6,665.9,1221.3,635.7,779.1,693.7,705.4,1751.7,723.2,1184.2,1105.9,865.2,458.9,1108.8,1014.4,1092.8,336.3,625.7,927.1,172.9,1312.2,456.0,298.5,1064.1,1002.8,851.3,996.4,1143.1,1765.8,1081.2,1759.1,1273.6,1024.5,660.9,714.8,765.4,1002.9,1048.9,258.0,1191.4,229.5,851.9,625.0,1675.4,1239.5,786.5,543.0,1261.6,975.8,564.7,999.3,927.6,382.9,1037.9,314.1,654.8,787.5,750.4,1006.8,530.0,152.2,363.3,473.9,185.3,2118.3,191.2,832.3,438.6,686.7,105.2,1652.6,592.6,873.5,685.2,693.2,107.4,851.2,185.9,990.6,778.9,1700.0,847.1,769.2,994.2,764.4,779.7,754.0,929.5,1007.3,505.1,1288.6,632.5,967.0,879.7,1173.9,981.8,1176.7,1281.7,767.6,1134.2,863.6,0.0,690.6,2236.5,1502.8,2114.1,519.3,681.7,762.4,1729.1,722.1,1403.4,685.2,1166.2,1769.9,198.2,140.1,2132.3,966.5,870.1,1619.5,961.3,1244.5,633.5,969.5,943.4,757.2,1808.2,198.8,1795.9,611.0,1693.4,1366.7,313.6,1208.5,1102.6
C197,308.4,602.5,776.8,1517.9,787.1,523.7,819.5,1911.3,454.9,644.0,583.9,884.2,758.2,425.8,476.6,347.2,357.3,294.8,931.4,778.5,439.2,728.6,2042.8,462.6,260.6,670.4,325.6,486.4,663.8,598.6,662.6,1746.4,852.4,631.9,765.6,711.6,1307.8,751.2,640.0,601.0,803.1,554.1,780.9,472.2,311.3,190.0,2085.5,674.8,1401.5,1676.7,755.4,806.1,1099.3,238.5,1871.4,661.1,356.8,372.1,1476.8,1240.2,575.2,457.6,1399.7,267.6,695.6,566.8,1160.6,772.5,329.4,660.3,916.8,1516.1,689.4,413.0,637.1,299.9,595.4,542.4,501.5,809.4,419.4,421.8,607.4,732.7,371.3,1486.3,736.8,847.4,770.5,1347.0,374.6,794.9,1219.3,1340.9,731.4,807.4,258.2,638.3,188.4,449.6,566.8,1308.5,1463.8,1326.3,1787.3,897.0,407.1,560.6,544.7,425.4,626.6,506.7,679.0,713.2,646.8,802.8,843.5,901.6,481.1,536.6,1454.4,501.9,676.9,1477.9,610.9,1471.2,815.4,619.8,1264.0,1317.9,435.9,658.3,580.9,863.4,725.2,730.5,861.5,1228.1,1387.5,1030.6,572.8,497.4,822.0,875.7,802.1,515.0,642.1,799.7,429.8,889.4,582.2,1390.6,1353.5,579.6,714.1,718.3,766.7,420.3,715.3,1830.4,796.6,535.1,339.5,695.3,638.8,1364.7,233.8,296.6,382.1,427.5,633.5,1454.3,578.3,389.7,711.9,1412.1,730.7,522.1,649.6,216.1,697.3,417.0,430.1,363.1,665.6,822.4,467.3,1570.1,560.1,707.7,542.9,705.1,712.0,1370.7,662.6,650.9,697.4,0.0,1948.6,2105.9,1826.2,796.9,128.8,369.5,1441.2,392.6,1115.5,1288.3,694.6,1482.0,702.1,711.4,1844.4,495.4,488.2,2222.6,567.0,661.5,463.2,624.9,403.7,416.5,1520.3,704.5,1508.0,607.7,1405.5,1969.8,716.7,742.3,631.0
C198,1806.1,2242.7,2415.0,1465.9,2425.3,2178.6,2589.6,3092.0,1862.0,2333.3,2196.7,2636.0,2396.4,1621.8,2228.4,1789.2,1805.6,2158.1,2679.1,2211.2,1984.0,2366.8,3223.5,2214.4,1885.9,2342.4,1812.2,1741.1,2276.6,1688.3,2410.3,255.7,2622.5,2340.4,2445.7,1738.4,2839.9,2389.4,1833.1,2220.5,2441.3,1741.5,2393.7,1871.6,1814.0,1812.2,3266.2,2296.2,2933.6,3208.8,2395.6,2238.8,2562.4,1754.2,165.7,2282.5,1987.4,1916.9,3008.9,949.7,1967.4,2002.4,2931.8,2021.4,2133.7,2318.6,1037.2,2289.0,1864.4,1996.0,2354.9,1229.5,2327.6,1764.9,2249.9,1765.2,1956.2,2294.2,1640.5,2430.8,2059.3,2173.6,1999.6,2370.9,1813.3,1237.8,2169.5,2489.3,2408.7,2879.1,1919.4,2433.1,2751.4,2873.0,2164.1,2449.3,1760.1,2235.1,1795.4,2262.2,2328.0,2840.6,1215.3,2858.4,2968.0,2535.2,1769.7,2312.4,2184.9,2063.6,2059.3,2023.2,2417.7,2351.4,2361.3,2278.7,2360.0,2514.4,2121.3,1969.3,2986.5,1856.2,2109.6,1229.4,2249.1,1222.7,2455.6,2258.0,2796.1,2850.0,2262.0,2296.5,2219.1,2512.7,2157.9,2466.5,2553.9,2760.2,1335.5,2668.8,2192.3,2249.2,2460.2,2513.9,2553.9,1864.4,2280.3,2395.8,2059.0,2601.9,2374.1,2922.7,2885.6,2217.8,2504.5,2426.8,2283.6,2172.1,2437.1,1589.4,2445.9,1674.1,2091.3,2434.0,2341.1,1312.7,1820.8,1840.0,1729.9,2279.8,2342.0,2986.4,2286.8,2056.0,2414.7,1365.1,2368.9,1666.1,2287.8,1807.7,2335.5,1661.6,1867.8,2002.7,2413.3,2255.1,2219.1,3102.2,1617.2,2140.4,2181.1,2143.2,2335.6,2902.8,2100.7,2289.1,2310.2,1940.9,0.0,3286.6,249.2,2313.4,2043.0,1647.5,1389.2,2250.9,1656.4,2820.4,2095.7,1233.5,2429.8,2419.9,256.5,2133.6,1708.4,3403.3,2205.2,2243.4,2292.2,2263.1,2026.6,1650.4,1468.3,2429.3,1060.9,2378.5,1353.5,3150.5,2464.4,2175.0,2069.1
C199,1976.9,2608.1,2411.7,1966.0,2502.5,2544.0,2128.8,334.0,2258.4,1603.5,1598.5,2071.5,2386.0,2137.9,1856.9,2178.5,1897.9,2177.1,2186.4,2576.6,1792.2,2235.9,734.9,1863.1,1956.0,2159.9,1989.3,2107.8,1578.5,2048.0,1758.0,2959.7,2219.1,1544.2,1566.4,2072.9,1110.3,2419.0,1863.2,2215.9,2252.9,1969.7,1572.8,1831.5,2183.0,2025.9,358.3,1562.4,1404.9,1680.1,2754.9,2604.2,2864.2,2070.1,3084.7,1576.1,1808.6,1759.5,1019.6,2530.8,2378.7,1696.0,1052.8,2347.9,2499.1,1894.9,2458.4,1592.2,1854.6,1701.5,2720.3,2799.1,2205.7,2040.3,1551.8,2014.0,2426.7,1942.9,2101.5,1745.0,2424.7,2037.8,2410.9,2186.4,2202.6,2769.3,2534.9,1583.2,2639.9,1149.5,1792.8,2422.7,1222.7,1143.4,2529.5,1577.4,1997.8,2600.5,1967.6,2246.5,2123.5,1311.9,2746.8,1068.1,427.2,2535.7,2197.1,1888.7,2538.6,2429.0,2424.7,1649.4,2055.5,2356.9,1602.7,2644.1,1553.3,1395.8,2486.7,2334.7,1212.5,2328.3,2475.0,2760.9,2511.0,2754.2,2703.4,2454.3,1267.4,1120.4,2232.8,2432.7,2478.7,1476.3,2523.3,1630.7,2281.7,949.8,2031.2,2669.3,2216.3,1972.8,2691.4,2405.6,1994.5,2331.2,2357.4,1489.6,2424.4,1722.6,2084.6,1002.9,1120.6,2436.6,1959.8,1620.4,1475.4,1901.2,1591.0,3113.4,1499.0,2163.0,1906.0,2116.5,1571.9,2074.3,1924.5,2205.4,2017.1,2148.1,1574.1,1196.1,1645.2,2421.4,2208.7,2031.1,2276.9,2101.1,2424.0,2119.4,2209.5,2085.9,2261.4,2368.1,1920.6,2620.5,2077.7,1573.5,2210.4,2505.8,2411.6,2508.6,2701.0,1155.0,2466.1,2293.4,1489.3,2113.1,3161.9,0.0,3039.5,1616.6,2120.9,2094.3,1948.2,2189.5,2735.3,1291.7,2498.1,2765.0,1630.3,1610.8,3057.7,2396.3,2202.0,495.4,2391.1,2608.8,2063.3,2399.3,2373.2,2089.1,1963.6,1640.9,2721.3,2040.8,2019.5,642.3,1729.1,2540.4,2434.5
C200,1680.7,2117.3,2289.6,1340.5,2299.9,2053.2,2464.2,2966.6,1736.6,2207.9,2071.3,2510.6,2271.0,1496.4,2103.0,1663.8,1680.2,2032.7,2553.7,2085.8,1858.6,2241.4,3098.1,2089.0,1760.5,2217.0,1686.8,1615.7,2151.2,1562.9,2284.9,158.4,2497.1,2215.0,2320.3,1613.0,2714.5,2264.0,1707.7,2095.1,2315.9,1616.1,2268.3,1746.2,1688.6,1686.8,3140.8,2170.8,2808.2,3083.4,2270.2,2113.4,2437.0,1628.8,183.3,2157.1,1862.0,1791.5,2883.5,824.3,1842.0,1877.0,2806.4,1896.0,2008.3,2193.2,911.8,2163.6,1739.0,1870.6,2229.5,1104.1,2202.2,1639.5,2124.5,1639.8,1830.8,2168.8,1515.1,2305.4,1933.9,2048.2,1874.2,2245.5,1687.9,1112.4,2044.1,2363.9,2283.3,2753.7,1794.0,2307.7,2626.0,2747.6,2038.7,2323.9,1634.7,2109.7,1670.0,2136.8,2202.6,2715.2,1089.9,2733.0,2842.6,2409.8,1644.3,2187.0,2059.5,1938.2,1933.9,1897.8,2292.3,2226.0,2235.9,2153.3,2234.6,2389.0,1995.9,1843.9,2861.1,1730.8,1984.2,1104.0,2123.7,1097.3,2330.2,2132.6,2670.7,2724.6,2136.6,2171.1,2093.7,2387.3,2032.5,2341.1,2428.5,2634.8,1210.1,2543.4,2066.9,2123.8,2334.8,2388.5,2428.5,1739.0,2154.9,2270.4,1933.6,2476.5,2248.7,2797.3,2760.2,2092.4,2379.1,2301.4,2158.2,2046.7,2311.7,1464.0,2320.5,1548.7,1965.9,2308.6,2215.7,1187.3,1695.4,1714.6,1604.5,2154.4,2216.6,2861.0,2161.4,1930.6,2289.3,1239.7,2243.5,1540.7,2162.4,1682.3,2210.1,1536.2,1742.4,1877.3,2287.9,2129.7,2093.7,2976.8,1491.8,2015.0,2055.7,2017.8,2210.2,2777.4,1975.3,2163.7,2184.8,1815.5,260.5,3161.2,0.0,2188.0,1917.6,1522.1,1263.8,2125.5,1531.0,2695.0,1970.3,1108.1,2304.4,2294.5,143.6,2008.2,1583.0,3277.9,2079.8,2118.0,2166.8,2137.7,1901.2,1525.0,1342.9,2303.9,935.5,2253.1,1228.1,3025.1,2339.0,2049.6,1943.7
