,DEPOT,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C150,EVS01816,EVS03706,EVS01192,EVS00826,EVS01689,EVS04365,EVS01245,EVS02923,EVS02443,EVS00810,EVS00552,EVS04298,EVS04889,EVS02893,EVS04734,EVS01509,EVS02225,EVS04773,EVS01283,EVS02094,EVS03684,EVS04400,EVS00534,EVS02556,EVS01342,EVS03542,EVS02273,EVS03776,EVS04293,EVS00405
C149,9.2247,12.4662,9.0453,30.1612,10.383,12.2347,5.434,22.1829,13.7964,2.8112,3.8548,4.619800000000001,9.5964,10.439200000000001,4.6867,10.937100000000001,8.6214,8.828,5.2554,17.8218,7.086,8.3862,22.8507,4.9056999999999995,7.2685,7.5793,9.2256,9.9391,3.3916999999999997,9.758799999999999,3.9559,30.0733,5.9887,2.8373000000000004,1.2428,9.6722,11.5804,9.585700000000001,8.2565,8.321399999999999,8.129,8.9125,3.4324,7.993,10.4625,9.0649,24.280900000000003,5.293699999999999,10.7339,13.319,13.9396,15.0575,17.2,9.806,30.9112,5.1389,6.0823,7.3679,13.4301,23.1229,14.8493,6.4743,11.9584,11.0202,16.3736,4.9153,21.5742,7.7585,8.3444,8.239799999999999,18.3897,24.671599999999998,8.0272,9.574,3.2066,9.491299999999999,12.9629,5.6765,9.9634,5.7103,10.931299999999998,6.859,15.1226,8.2767,11.1424,24.5388,17.5066,1.4555,13.4805,11.823,7.566,9.7938,10.0458,11.8493,17.1453,1.1929,9.7205,12.845799999999999,8.412799999999999,9.414200000000001,7.2148,10.2768,24.4451,11.1517,20.538400000000003,9.744,11.677200000000001,4.872199999999999,12.3016,12.548200000000001,15.476799999999999,6.1982,6.8555,9.7875,2.9091,14.575700000000001,6.175,6.1478,11.6573,12.818200000000001,12.8147,12.7842,17.1008,24.504,11.7224,24.476,14.1688,10.9747,10.163200000000002,11.6014,9.3424,10.9874,11.6866,3.1964,17.3642,1.3784,6.8143,11.0419,27.023,10.114799999999999,8.2101,5.664899999999999,13.7985,8.5107,5.0872,12.9454,9.228200000000001,5.270899999999999,11.1833,0.0,6.6126000000000005,7.8601,8.9235,10.2521,28.2129,8.920200000000001,17.637400000000003,10.1371,16.290200000000002,24.521099999999997,2.0601,1.8440999999999999,30.5493,10.7378,12.7321,25.4413,10.2134,13.386700000000001,7.1911000000000005,10.7228,9.978299999999999,10.1238,29.6948,2.2224,25.8722,6.4628000000000005,27.534599999999998,21.9384,2.2875,17.3018,16.2451
C150,6.8068,5.7871999999999995,6.2366,29.519299999999998,7.4219,4.6538,2.249,25.8733,9.179,5.7781,6.8252,3.0035,5.4752,8.8509,3.0424,8.055399999999999,7.2174,3.1353,5.1827,11.5637,7.363899999999999,2.707,26.5411,2.5405,5.264399999999999,1.6993,6.8027,8.5805,6.4583,14.291799999999999,4.2661999999999995,29.4315,3.1313,5.0942,5.6095,14.9058,15.2708,6.1962,9.9908,2.1005,3.8392,8.944700000000001,6.6873000000000005,8.6531,7.5809,6.1833,27.9713,7.874899999999999,14.424299999999999,17.009400000000003,6.3572,7.4751,11.7331,6.9243999999999994,30.269299999999998,7.7201,5.9669,7.219600000000001,17.1205,22.481099999999998,9.934,7.4954,15.6488,5.379899999999999,10.0981,2.0098,20.932299999999998,9.915899999999999,6.7135,9.9741,14.0012,24.029799999999998,2.348,7.5779,6.2732,7.3318,11.766,1.8159,9.777,8.2915,4.5616,2.2598000000000003,10.2072,3.083,10.5266,23.897,7.69,6.2337,8.0136,15.513399999999999,7.182300000000001,5.6726,13.7362,15.5397,10.8872,6.0748,6.8783,6.1668,6.0842,3.7215,0.9564,13.9672,23.8032,14.8421,24.2288,6.9353,11.5152,2.0528000000000004,4.7006000000000006,4.3117,9.2187,7.9325,1.7502,4.320600000000001,5.2515,6.9933000000000005,9.8489,9.2144,4.556100000000001,6.8022,16.5051,9.679200000000002,10.8427,23.8622,6.2555,23.8342,8.7019,5.5078000000000005,13.8536,15.2917,3.6496999999999997,5.5205,6.2197,7.0294,11.1061,5.1368,3.9692,14.732299999999999,26.3812,7.306100000000001,1.9517,3.2419000000000002,8.3316,5.702,2.4453,9.6474,3.549,9.0486,5.4906999999999995,6.4796000000000005,0.0,10.0175,4.4238,7.9784,27.571099999999998,3.2275,16.9955,13.8275,11.3399,23.8792,4.7316,5.323600000000001,29.9075,5.270899999999999,12.3256,29.131700000000002,4.7465,6.7078,1.4985,5.2558,3.8436,8.1157,29.053,4.7559,25.230400000000003,1.2004000000000001,26.892799999999998,25.6288,4.8507,11.043700000000001,11.8566
EVS01816,6.1612,15.4366,15.4007,27.0976,16.738400000000002,15.2051,11.4381,20.0503,10.7328,4.8706000000000005,3.7308000000000003,10.9916,14.4908,7.3756,7.5293,8.5287,5.5579,7.365399999999999,9.751,16.1848,4.0244,12.4695,20.718,7.3797,5.0572,11.662700000000001,6.162100000000001,6.8755,4.5955,6.6953000000000005,8.0393,27.009700000000002,12.3606,5.5758,6.390899999999999,6.6086,9.447799999999999,15.211799999999998,4.7764,11.300799999999999,13.023399999999999,5.849,5.314100000000001,4.929399999999999,8.377799999999999,6.511,22.1482,2.1986999999999997,8.6012,11.186399999999999,16.827099999999998,16.3549,20.626099999999997,7.4188,27.8476,2.3535,4.074199999999999,4.304399999999999,11.2974,20.0594,11.7858,3.4169,9.825700000000001,9.0618,13.3101,8.1645,18.5106,0.1016,5.2808,3.1307,15.3262,21.6081,12.1105,6.5105,4.410399999999999,6.4277,10.5545,8.1506,6.8998,3.1782,13.9017,7.6035,12.059,12.36,8.734,21.4752,15.8696,6.3191999999999995,19.389,9.690299999999999,4.5025,14.6882,7.9132,9.716700000000001,15.508299999999998,6.222,6.656899999999999,15.8386,6.126399999999999,9.186399999999999,10.347,8.1441,21.3815,9.019,18.4057,16.0995,8.613700000000001,8.1215,15.4413,15.9762,13.839799999999999,2.928,10.938799999999999,13.8708,6.0439,16.6863,1.2543,5.2328,14.6277,12.476600000000001,10.682,11.5894,15.463799999999999,21.4404,17.7935,21.4125,17.1481,18.012400000000003,8.0305,9.4687,9.114600000000001,19.604400000000002,17.7577,5.1132,15.7272,6.9701,13.179,8.9093,23.9595,16.470200000000002,10.417200000000001,7.3836,19.7069,14.866100000000001,10.1413,11.4824,13.3115,2.2849,13.437700000000001,7.702100000000001,9.8783,0.0,6.850899999999999,7.1885,25.1494,8.6925,14.573799999999999,8.0044,13.226700000000001,21.4575,6.5182,5.924,27.4857,16.9735,9.6685,23.3086,17.4668,16.1005,9.2871,19.3398,14.361600000000001,7.0602,26.6312,6.4914,22.8087,8.9368,24.4711,19.8057,7.6951,15.6648,13.1816
EVS03706,2.94,5.5378,11.251,25.5333,11.132200000000001,5.4252,6.907100000000001,26.9563,3.9122,6.2065,6.0276000000000005,7.341399999999999,10.7739,4.8651,4.723199999999999,3.9344,3.3506,1.298,7.1561,9.3401,3.6478,6.3067,27.6241,4.5737,2.0933,5.4005,2.9359,4.6383,6.8923000000000005,6.7761000000000005,6.687399999999999,25.445400000000003,7.1138,6.2584,8.0046,7.39,16.3538,10.806,5.9921999999999995,5.216600000000001,7.438899999999999,4.9093,7.6886,4.6593,2.6453,2.0615,29.054299999999998,7.0773,15.507200000000001,18.0924,6.9281999999999995,9.510200000000001,15.338299999999998,2.8034,26.2833,6.9225,3.0730999999999997,3.2245,18.203400000000002,18.495,4.965199999999999,4.0954,16.7317,2.095,6.4894,5.3584,16.9463,6.7433000000000005,2.7183,5.9781,8.505600000000001,20.0437,5.9477,3.7111,6.707199999999999,3.0471,5.9603,4.9619,5.7912,7.4938,3.9956,3.5901,5.2383999999999995,6.6827,4.1396999999999995,19.9109,9.024899999999999,8.6288,9.0154,16.596400000000003,3.1871,10.9713,14.8192,16.622700000000002,8.6636,8.469899999999999,3.0115,5.9174,2.1286,2.5549,4.556100000000001,15.0501,19.8172,15.9251,25.311700000000002,12.2219,4.434699999999999,5.3153999999999995,5.5425,5.602600000000001,6.995100000000001,4.5703000000000005,5.7082,8.5513,6.190300000000001,7.5643,7.8706000000000005,10.2974,4.728899999999999,5.632,17.588,4.6936,8.6191,19.876099999999997,7.419899999999999,19.8481,7.2492,7.6388,14.9365,16.3747,2.483,9.230799999999999,7.3841,9.4245,8.8825,7.531899999999999,7.568899999999999,15.815299999999999,22.3951,12.5927,4.637,4.5775,9.3333,13.0005,7.2539,4.6618,6.5878000000000005,8.2509,3.1005,8.8747,4.4211,6.8449,0.0,3.9924,23.585,2.0609,13.0095,14.9105,6.4061,19.8932,7.126600000000001,7.0833,25.921400000000002,6.5999,5.4671,30.214599999999997,7.0931999999999995,6.4583,3.2100999999999997,8.9662,4.0848,4.1735,25.0669,7.151,21.2443,4.439100000000001,22.9067,26.7117,7.2458,8.8201,6.361
EVS01192,2.3195,9.1519,15.339799999999999,22.3112,15.221,8.920399999999999,9.9773,26.7736,4.2091,7.2161,7.0237,10.302700000000002,14.8627,1.4483,6.4802,1.0860999999999998,1.8548,5.2257,8.5,9.9001,3.8731,11.1615,27.4413,6.3307,2.8174,10.7897,1.9245999999999999,1.8802999999999999,7.8884,3.3393,8.0313,22.2233,13.646799999999999,7.268,9.5426,3.9533,16.171,14.8948,3.9975,9.9227,14.3851,3.093,8.684700000000001,2.6597,1.3488,2.068,28.8715,8.0734,15.3245,17.9097,10.5423,10.070200000000002,14.3414,1.1229,23.0612,7.9186000000000005,3.8396999999999997,3.4498,18.0207,15.273,5.029,4.3208,16.549,5.2526,7.0253000000000005,7.115399999999999,13.724200000000002,7.6153,2.6496999999999997,4.578399999999999,9.0414,16.8216,10.9665,1.5263,7.703399999999999,1.4438,2.9839,7.1015,2.3744,8.49,7.617,5.917800000000001,5.3023,13.2684,1.2915,16.6888,9.5849,9.7514,13.1042,16.4136,3.4125,15.0601,14.6364,16.44,9.223600000000001,9.592600000000001,1.4121,9.5539,2.081,6.4805,10.938,14.8674,16.5951,15.742299999999998,25.129,16.3108,1.1427,7.0724,9.156600000000001,9.6915,7.5551,4.7957,11.8783,12.6401,7.1882,10.4016,8.4756,11.2935,8.343,6.1918999999999995,17.4053,2.8051999999999997,9.1791,16.654,11.508799999999999,16.626,10.8634,11.7277,14.7538,16.192,6.4087,13.319700000000001,11.473,10.5472,9.4424,8.8758,15.6723,15.6326,19.173099999999998,16.6816,9.735100000000001,6.3345,13.4222,17.0894,9.4824,2.9663000000000004,10.6767,8.9045,7.153,10.2185,7.8115,7.7168,4.0818,0.0,20.3629,5.9866,9.7874,14.7277,6.435,16.6711,8.2104,8.0929,22.6993,10.6887,1.6567,30.0319,11.182,9.815700000000001,7.2203,13.055,8.0769,1.4154,21.8448,7.817,18.0222,7.4482,19.6846,26.529,8.5897,9.3801,6.8968
EVS00826,21.0493,27.021900000000002,33.209900000000005,4.45,33.0911,26.7904,31.3101,33.472699999999996,21.5274,24.7295,23.589599999999997,29.0684,32.7328,18.0768,25.245900000000002,19.8792,19.967,24.1451,27.265700000000002,27.7701,22.5383,29.0315,34.1404,25.096400000000003,21.583099999999998,28.6598,20.8543,19.061,24.4543,18.1769,26.797,16.8083,31.5168,25.9332,26.1085,18.228900000000003,36.071,32.764900000000004,19.5519,27.7927,32.2552,19.0901,25.2506,19.978099999999998,20.1419,20.8337,35.5706,24.6393,39.429300000000005,42.0145,28.4123,27.9402,32.211400000000005,19.916,17.6462,24.4845,22.5048,22.115,33.4574,10.713700000000001,22.3473,22.986,34.1196,23.1226,24.8953,25.8812,9.9041,24.1812,21.4155,20.9253,26.9115,12.2623,28.8365,19.6385,24.269299999999998,19.774099999999997,21.0304,25.8672,18.3715,25.0559,25.487,24.6835,22.6205,31.1385,20.0845,12.1295,27.454900000000002,26.3173,30.9743,36.3136,22.0777,32.9302,38.7413,36.34,27.0936,26.1585,19.7423,27.4239,20.846799999999998,27.9102,28.8081,38.972199999999994,12.0358,35.4976,31.8281,34.180800000000005,19.502200000000002,25.838099999999997,27.0266,27.5615,25.425099999999997,21.3616,29.7484,30.5102,25.8534,28.2716,25.0415,27.8594,26.213,24.0619,35.5836,21.3289,27.0491,12.094700000000001,29.3788,12.0667,28.733400000000003,29.5977,38.858599999999996,36.092,28.082,31.189700000000002,29.343,27.1131,27.3125,27.3275,33.5424,34.7401,1.2655999999999998,34.5516,27.6051,25.1002,31.2922,34.9594,28.248099999999997,21.515099999999997,28.5467,25.4704,25.023,27.419700000000002,26.5772,24.282700000000002,22.8475,18.7931,0.0,27.988,15.7592,38.8326,23.7532,12.111799999999999,26.8756,26.7581,17.2844,28.5587,18.8175,36.731,29.0521,27.6858,25.986,30.925,25.946900000000003,18.757,3.9836,26.482200000000002,12.607299999999999,26.213900000000002,1.4197,33.2281,27.355400000000003,27.2501,24.7669
EVS01689,4.978800000000001,4.696,10.4263,31.829099999999997,10.3075,4.464600000000001,5.8048,27.607599999999998,7.6669,6.8578,6.6789,6.2391000000000005,9.9493,10.8962,4.6203,6.062399999999999,5.389399999999999,1.0727,7.2984,10.0516,5.505,5.2044,28.275299999999998,4.1185,3.4363,4.2982,4.9746999999999995,10.7959,7.5436000000000005,12.7797,6.8297,31.7412,6.0114,6.9097,8.1346,13.3937,17.005,9.981399999999999,8.1593,4.1143,6.3365,7.1167,8.339799999999999,6.8264,5.1973,4.1902,29.7055,7.7285,16.1585,18.743599999999997,6.0865,7.2044,10.016,4.9313,32.5791,7.5737,4.4162,5.3916,18.8547,24.7908,8.421899999999999,5.660399999999999,17.383,2.8750999999999998,8.586,4.4162,23.242099999999997,9.2023,4.8854,8.145199999999999,12.4891,26.3395,4.8454,5.749899999999999,7.3585,5.1752,10.2539,3.8596,11.822299999999998,8.145100000000001,3.1612,2.4878,8.6951,5.5804,9.0145,26.2067,9.7364,8.758799999999999,8.1908,17.2476,5.3543,10.146600000000001,15.4704,17.274,9.3751,8.6,5.0503,5.0756000000000006,4.2562,0.7455,3.4537,15.7014,26.113,16.5763,25.963,11.3973,10.0031,4.3731,4.7008,4.778,7.706600000000001,7.2189,4.6058,7.7266,6.8415,6.722600000000001,8.8701,10.9487,3.8872,5.048,18.2393,8.1671,9.3306,26.1719,6.5953,26.143900000000002,6.4075,6.8142,15.5878,17.026,0.6737000000000001,8.4062,6.5595,9.5546,9.594,7.662,6.4665,16.4665,28.690900000000003,11.7681,3.5345999999999997,4.4375,8.508700000000001,8.1993,6.1516,8.1353,5.763199999999999,8.9022,3.4132,9.004700000000001,3.3188,9.3039,2.1281999999999996,6.150399999999999,29.8808,0.0,19.3053,15.5617,9.8278,26.189,7.2566999999999995,7.8487,32.2172,5.7752,10.8135,30.8659,6.2686,5.6166,2.1078,8.1415,2.5636,6.2876,31.3627,7.2811,27.5401,3.3368,29.2025,27.363,7.3759,9.531600000000001,10.3445
EVS04365,11.4588,17.4314,23.619400000000002,19.493599999999997,23.5006,17.2,21.7196,33.749,11.9369,15.139,13.9991,19.478,23.1423,8.4864,15.6555,10.2887,10.3766,14.5547,17.6752,18.179599999999997,12.947899999999999,19.441,34.4168,15.5059,11.992700000000001,19.0693,11.2639,9.470600000000001,14.8639,8.5864,17.2065,19.4057,21.926299999999998,16.3428,16.518,8.6385,23.1465,23.174400000000002,9.9615,18.2023,22.6647,9.499600000000001,15.6601,10.3876,10.5514,11.2432,35.847,15.0488,22.2999,24.885099999999998,18.821900000000003,18.349700000000002,22.621,10.3255,20.243599999999997,14.894,12.914399999999999,12.5246,24.9961,12.4554,12.7568,13.3955,23.5244,13.532200000000001,15.3049,16.2907,10.906600000000001,14.5907,11.825,11.3348,17.321,14.004100000000001,19.2461,10.0481,14.678799999999999,10.1836,11.44,16.276799999999998,8.781,15.465399999999999,15.896600000000001,15.0931,13.030100000000001,21.548,10.4941,13.8712,17.8644,16.7269,21.3838,23.3891,12.487200000000001,23.3397,21.611900000000002,23.4154,17.5031,16.568,10.1519,17.8334,11.2563,18.3197,19.217599999999997,21.8428,13.7775,22.7178,32.1044,24.590400000000002,9.9118,16.247700000000002,17.4361,17.971,15.8346,11.7711,20.1579,20.919700000000002,16.2629,18.681099999999997,15.451,18.269,16.6225,14.4715,24.3807,11.7384,17.458599999999997,13.8364,19.788400000000003,13.8085,19.1429,20.0072,21.729200000000002,23.1674,18.4916,21.5992,19.7525,17.522599999999997,17.722,17.737,23.951900000000002,22.608,16.3555,24.9611,18.014599999999998,15.509799999999998,21.7018,25.3689,18.6576,11.924700000000001,18.9562,15.8799,15.4325,17.8293,16.9867,14.6923,13.257,9.2026,17.5454,18.3975,0.0,21.703200000000002,14.162799999999999,13.8535,17.2851,17.1676,19.881700000000002,18.9683,9.227,37.0073,19.461599999999997,18.095299999999998,16.3955,21.3346,16.3565,9.1666,19.0272,16.8917,15.2047,16.6234,16.867,33.504400000000004,17.7649,17.659599999999998,15.1764
EVS01245,13.298200000000001,22.573700000000002,18.8059,36.7979,20.1436,22.342200000000002,14.8433,15.5635,17.8699,9.152299999999999,9.5566,14.396799999999999,17.896,14.5127,12.1752,15.665700000000001,12.6949,14.5025,12.6038,23.321900000000003,11.1615,15.8747,16.2313,12.394200000000001,12.1943,15.0678,13.299100000000001,14.0126,9.0935,13.8323,11.4444,34.146800000000006,15.7657,8.981,8.6842,13.745700000000001,4.961,18.617,11.9135,15.809899999999999,16.4286,12.986,8.719299999999999,12.0665,15.514899999999999,13.648,17.6615,8.2678,3.0431,3.1819,21.428099999999997,23.492,24.6885,14.5559,34.9847,8.422600000000001,11.2113,11.4414,6.8107,27.1965,18.9228,10.554,5.339,16.1989,20.4471,12.403799999999999,25.6477,8.8723,12.4179,10.2678,22.4632,28.745099999999997,15.5157,13.6475,8.9084,13.5648,17.691599999999998,13.165,14.0369,9.2473,21.0388,14.3475,19.196099999999998,15.7652,15.8711,28.612299999999998,23.006700000000002,8.6125,20.969,5.203600000000001,11.6395,18.093400000000003,2.8186,5.2299,22.645400000000002,8.734200000000001,13.794,22.9757,13.263399999999999,16.511200000000002,14.703299999999999,0.1397,28.5186,4.5323,13.919,19.5046,15.7508,12.360700000000001,19.7901,23.1133,20.9768,10.065100000000001,14.344,17.276,9.449,23.823400000000003,8.689200000000001,7.2616000000000005,21.7648,19.6137,4.5955,18.7264,22.600900000000003,28.5775,19.210900000000002,28.5495,21.6573,18.4632,2.9359,4.9818999999999996,16.4393,18.475900000000003,19.175099999999997,7.4065,22.8642,9.4825,16.5841,4.4225,38.289300000000004,19.875400000000003,15.6986,13.1534,21.287,18.2713,13.5465,18.6195,16.7167,7.176399999999999,20.5748,9.9954,14.1011,8.9739,13.9879,14.3256,37.043800000000005,16.0172,21.710900000000002,0.0,20.3637,28.5946,9.4085,9.3292,34.622800000000005,18.2263,16.8056,18.821900000000003,17.701900000000002,23.2375,14.6796,18.211299999999998,17.4668,14.197299999999998,36.2132,9.896600000000001,29.945700000000002,13.9513,38.443400000000004,15.319,10.5479,22.8019,20.3186
EVS02923,7.7534,9.1417,15.3297,26.529700000000002,15.210899999999999,8.9103,13.4299,32.142900000000004,2.5206999999999997,12.5855,12.393,14.3335,14.8526,5.5969,13.531799999999999,4.6334,7.4364,6.8614,13.9698,5.101,9.2424,11.151299999999999,32.8106,13.03,8.2872,10.7796,7.5584,7.2314,13.257700000000002,7.480300000000001,13.501100000000001,26.4418,13.6366,12.6373,14.9119,8.0943,21.5404,14.8847,8.146,9.912600000000001,14.375,7.2416,14.054,8.6349,5.4954,7.5378,34.2408,13.4427,20.6938,23.279,10.532200000000001,9.6906,13.961799999999998,5.7473,27.279700000000002,13.2879,9.2089,8.8191,23.39,19.4915,2.4279,9.690100000000001,21.9183,5.2878,1.4663,13.3276,17.942700000000002,12.9846,8.1195,10.2062,3.4824,21.040200000000002,10.9564,7.1079,13.072700000000001,7.3439,3.5357,12.771,6.523,13.8593,7.6068999999999996,11.537600000000001,1.6023,13.258299999999998,4.416399999999999,20.9073,9.2053,15.1208,13.094100000000001,21.7829,8.781799999999999,15.05,20.0058,21.8093,4.4245,14.9619,6.8463,9.1742,7.550800000000001,10.03,10.9279,20.2367,20.813599999999997,21.1117,30.4983,16.3007,4.685,13.284600000000001,9.1464,9.681299999999998,7.1754,10.165,11.8682,12.63,12.5575,10.0219,13.844899999999999,16.6628,8.332799999999999,4.3151,22.7746,2.9888000000000003,8.7995,20.8725,11.498700000000001,20.8446,10.853200000000001,11.7175,20.123099999999997,21.5613,10.2019,13.3095,11.4628,15.9165,9.0628,14.0315,15.6622,21.001900000000003,23.391599999999997,16.671400000000002,9.7249,13.3489,13.4121,17.0792,13.7767,2.6536999999999997,10.6665,14.2738,7.1428,15.3743,11.6863,13.086200000000002,6.4139,6.3519,24.5815,10.1078,14.0059,20.097,0.0,20.889599999999998,13.5797,13.462200000000001,26.9178,10.678600000000001,5.5142,35.401199999999996,11.171899999999999,9.4361,11.0193,13.0449,8.0668,6.9343,26.063299999999998,13.1863,22.2408,12.248299999999999,23.903200000000002,31.8983,14.0595,4.581,1.3377999999999999
EVS02443,18.735599999999998,24.7082,30.8962,15.245299999999999,30.7774,24.4768,28.9965,44.268,19.2137,22.4158,21.276,26.7548,30.4191,15.763200000000001,22.932299999999998,17.5656,17.6534,21.8315,24.952099999999998,25.456400000000002,20.224700000000002,26.7179,44.9357,22.782799999999998,19.2695,26.3461,18.5407,16.747400000000003,22.140700000000002,15.8632,24.483400000000003,10.0438,29.2031,23.6196,23.794900000000002,15.915299999999998,30.423299999999998,30.4512,17.2383,25.4791,29.9415,16.776400000000002,22.9369,17.6645,17.8283,18.5201,46.3659,22.325599999999998,29.5768,32.1619,26.0987,25.6266,29.8978,17.6023,10.8817,22.1708,20.191200000000002,19.8014,32.273,2.349,20.0336,20.672400000000003,30.8012,20.809,22.5817,23.5675,3.6231999999999998,21.8675,19.1018,18.6117,24.5978,0.8105,26.5229,17.324900000000003,21.955599999999997,17.4604,18.7168,23.5536,16.0578,22.7422,23.1734,22.3699,20.306900000000002,28.8248,17.7709,0.0177,25.141299999999998,24.003700000000002,28.6606,30.6659,19.764,30.6165,28.8887,30.6922,24.7799,23.844900000000003,17.4287,25.1102,18.533099999999997,25.5965,26.494400000000002,29.1196,0.076,29.9946,42.623400000000004,31.8672,17.188599999999997,23.5245,24.713,25.2479,23.1114,19.047900000000002,27.4347,28.1965,23.5397,25.957900000000002,22.7279,25.5458,23.8994,21.7483,31.6575,19.0152,24.735400000000002,0.0171,27.0652,0.045,26.419700000000002,27.284,29.0061,30.444200000000002,25.7684,28.876099999999997,27.0293,24.7995,24.9988,25.0138,31.2287,29.8848,12.1072,32.2379,25.291400000000003,22.7866,28.9786,32.6457,25.9345,19.2015,26.2331,23.1567,22.7093,25.106099999999998,24.2635,21.969099999999997,20.5338,16.479400000000002,13.2971,25.674400000000002,13.4455,28.98,21.4396,0.0,24.562,24.4444,10.5198,26.245099999999997,16.5038,47.526300000000006,26.738400000000002,25.3721,23.672400000000003,28.6114,23.6333,16.4434,14.7789,24.1685,3.9387,23.9002,12.6187,44.0234,25.0418,24.936400000000003,22.453200000000002
EVS00810,6.64,10.784,9.635200000000001,29.264599999999998,10.9729,10.5526,5.6726,21.9101,11.2117,1.8149000000000002,2.9583000000000004,5.226100000000001,8.725299999999999,9.3698,3.0045,9.2105,6.0367,7.1458,3.5732,16.1396,5.2767,6.704,22.577900000000003,3.2235,5.5419,5.8972,6.640899999999999,7.3543,2.4951,8.862200000000001,2.2738,29.1767,6.5951,1.1107,1.258,8.7756,11.3076,9.446299999999999,7.3599,6.6392,7.257899999999999,6.7437,2.5361,6.1854,8.735899999999999,7.3383,24.0081,4.3971,10.4611,13.0462,12.2574,13.3753,15.5179,8.0794,30.014599999999998,4.2423,4.3557,5.0186,13.1573,22.2264,12.2646,5.5778,11.6855,9.2936,13.7889,3.2331,20.677599999999998,6.8618999999999994,5.759600000000001,7.3431999999999995,15.805,23.775,6.345,6.9893,2.31,6.906,11.2363,3.9944,7.603,4.8137,9.2492,5.1769,12.537799999999999,6.5945,9.415799999999999,23.6422,15.824399999999999,1.8822,11.798399999999999,11.5502,4.9813,8.9227,9.773,11.5765,15.4631,1.7234,7.1357,11.1636,6.6861999999999995,7.732,5.5326,10.0039,23.5485,10.8789,20.2656,10.334,9.0925,3.19,10.6195,10.866,13.7946,5.3016000000000005,5.1733,8.1053,0.8491000000000001,12.8935,5.6565,5.2512,9.975200000000001,11.136,12.541799999999999,11.0576,15.4186,23.607400000000002,10.040299999999998,23.5794,12.4867,9.2925,9.8904,11.3285,7.6602,9.305200000000001,10.0044,2.678,15.682,0.7854,7.4135,10.7691,26.1265,10.7047,6.5279,3.9827,12.116299999999999,9.1006,4.3758,11.2188,7.546,4.7524,9.5012,2.1281,4.9305,6.9635,7.196899999999999,7.6674,27.3163,7.238,16.7408,9.8643,13.7055,23.6245,0.0,0.5942000000000001,29.6527,9.0556,10.1473,25.1685,8.5313,11.704600000000001,5.5089,9.0406,8.296100000000001,7.5391,28.7982,0.16219999999999998,24.9756,4.780600000000001,26.638,21.6655,1.5172999999999999,15.6196,13.6604
EVS00552,6.5225,11.378200000000001,10.2294,28.6705,11.567,11.146700000000001,6.2668,21.316,11.0942,1.3197,2.3642,5.8203000000000005,9.3195,9.2523,3.5987,9.0929,5.9192,7.515,4.1673,16.5461,5.1592,7.298100000000001,21.9838,3.8177,5.4243999999999994,6.4913,6.5234,7.236800000000001,1.901,8.2681,2.8679,28.5826,7.1892,0.9932000000000001,1.1035,8.1815,10.7135,10.0405,6.7658000000000005,7.2333,7.8521,7.4219,1.9418,6.5023,8.6184,7.2208000000000006,23.414,3.803,9.867,12.4521,12.851600000000001,13.9695,16.112,7.9619,29.4205,3.6481999999999997,4.2382,4.9011000000000005,12.5632,21.6323,12.1471,4.9837,11.0915,9.1761,13.6714,3.8272,20.0835,6.2678,5.6421,6.7492,15.6875,23.1809,6.939100000000001,6.8718,1.7159,6.7885,11.118799999999998,4.5885,7.4855,4.219600000000001,9.8433,5.771,12.4203,7.1887,9.2983,23.048099999999998,16.2309,1.7277,12.3925,10.956100000000001,4.8638,9.5169,9.1789,10.9824,15.8696,1.5689000000000002,7.0182,11.7578,6.5687,8.1012,6.1267,9.4099,22.9544,10.284799999999999,19.6715,10.9281,8.975,3.7842,11.2136,11.4601,14.2011,4.7076,5.767399999999999,8.6995,1.065,13.4877,5.502,4.657100000000001,10.5693,11.7301,11.947799999999999,10.940100000000001,15.8251,23.0133,10.6344,22.985400000000002,13.0808,9.886700000000001,9.296299999999999,10.734399999999999,8.029399999999999,9.8994,10.598600000000001,2.5235,16.0885,1.0460999999999998,8.0076,10.175,25.532400000000003,11.2989,7.1221000000000005,4.5768,12.7105,9.694799999999999,4.97,11.1012,8.1401,4.597899999999999,10.0953,1.9385999999999999,5.5246,6.3694,7.0793,7.5499,26.7223,7.6072,16.1467,9.2702,13.588,23.0304,0.5942000000000001,0.0,29.0586,9.649799999999999,10.0298,24.5744,9.125399999999999,12.2987,6.1031,9.6347,8.8903,7.421600000000001,28.204099999999997,0.5677000000000001,24.3816,5.3748000000000005,26.0439,21.0715,2.1114,16.0261,13.5429
